2014-06-25T23:29:44+02:00,66.11.128.152,
2014-06-26T05:12:17+02:00,186.43.151.113,
2014-06-26T05:21:49+02:00,186.43.151.113,
2014-06-26T05:22:08+02:00,186.43.151.113,
2014-06-26T05:22:22+02:00,186.43.151.113,
2014-06-26T08:59:26+02:00,182.74.99.169,
2014-06-26T09:05:36+02:00,182.74.99.169,
2014-06-26T09:05:40+02:00,182.74.99.169,
2014-06-26T09:07:13+02:00,182.74.99.169,
2014-06-26T09:17:00+02:00,182.74.99.169,
2014-06-26T09:19:12+02:00,182.74.99.169,
2014-06-26T09:32:25+02:00,182.74.99.169,
2014-06-26T09:35:37+02:00,182.74.99.169,
2014-06-26T14:10:38+02:00,180.0.3.185,
2014-06-26T17:34:08+02:00,186.43.151.113,
2014-06-26T18:43:37+02:00,192.188.48.1,
2014-06-26T19:35:04+02:00,192.188.48.1,
2014-06-26T19:37:05+02:00,192.188.48.1,
2014-06-26T19:37:07+02:00,2800:68:c:903:1173:e9a2:447b:f009,
2014-06-26T21:32:30+02:00,66.11.128.152,
2014-06-26T22:19:25+02:00,66.249.76.138,
2014-06-26T22:32:19+02:00,66.11.128.152,
2014-06-27T09:20:53+02:00,131.254.101.121,
2014-06-27T15:14:57+02:00,92.26.241.194,
2014-06-28T18:06:33+02:00,113.146.138.33,
2014-06-30T12:34:16+02:00,92.242.57.130,
2014-06-30T16:02:57+02:00,131.254.16.81,
2014-06-30T18:25:39+02:00,66.11.128.152,
2014-06-30T22:47:41+02:00,66.11.128.152,
2014-07-01T03:41:44+02:00,47.16.207.97,
2014-07-01T03:45:45+02:00,108.31.73.97,
2014-07-01T08:32:42+02:00,114.160.88.231,
2014-07-01T15:35:51+02:00,66.11.128.152,
2014-07-01T15:57:09+02:00,66.11.128.152,
2014-07-01T20:01:01+02:00,66.11.128.152,
2014-07-01T20:06:41+02:00,66.11.128.152,
2014-07-02T14:49:04+02:00,134.102.148.55,
2014-07-02T18:15:04+02:00,46.59.252.35,
2014-07-02T19:15:27+02:00,134.102.105.7,
2014-07-02T19:29:54+02:00,134.102.8.197,
2014-07-02T21:57:47+02:00,2a02:2028:f7:5401:6440:6f05:d3d5:b690,
2014-07-03T05:21:10+02:00,114.160.88.231,
2014-07-03T07:00:14+02:00,114.160.88.231,
2014-07-03T07:19:47+02:00,114.160.88.231,
2014-07-03T07:42:30+02:00,114.160.88.231,
2014-07-03T09:09:40+02:00,114.160.88.231,
2014-07-03T09:23:57+02:00,114.160.88.231,
2014-07-03T19:04:26+02:00,134.102.8.197,
2014-07-04T09:18:07+02:00,114.160.88.231,
2014-07-04T20:15:46+02:00,47.16.207.97,
2014-07-05T05:33:27+02:00,157.55.39.205,
2014-07-05T09:39:58+02:00,2001:660:5301:18:8196:b200:67dc:f71d,
2014-07-06T00:57:18+02:00,134.102.8.197,
2014-07-06T11:25:38+02:00,88.70.219.112,
2014-07-07T03:42:18+02:00,114.160.88.231,
2014-07-07T04:50:51+02:00,114.160.88.231,
2014-07-07T07:40:18+02:00,134.160.214.173,
2014-07-07T07:50:19+02:00,134.160.214.173,
2014-07-07T07:52:20+02:00,134.160.214.173,
2014-07-07T07:56:31+02:00,114.160.88.231,
2014-07-07T09:03:56+02:00,131.254.16.128,
2014-07-07T09:06:45+02:00,134.160.214.173,
2014-07-07T09:18:46+02:00,134.160.214.173,
2014-07-07T09:18:55+02:00,134.160.214.173,
2014-07-07T18:10:34+02:00,131.254.16.128,
2014-07-07T18:11:07+02:00,131.254.16.128,
2014-07-08T03:34:52+02:00,114.160.88.231,
2014-07-08T07:14:34+02:00,114.160.88.231,
2014-07-08T09:56:25+02:00,81.24.186.52,
2014-07-08T10:47:33+02:00,159.149.140.100,
2014-07-08T17:42:45+02:00,113.146.138.33,
2014-07-09T01:05:47+02:00,66.249.65.227,
2014-07-09T14:26:18+02:00,153.162.182.67,
2014-07-09T17:42:19+02:00,66.249.93.49,
2014-07-09T17:44:37+02:00,131.254.138.102,
2014-07-09T18:41:08+02:00,131.254.16.128,
2014-07-09T18:47:25+02:00,80.67.177.62,
2014-07-09T19:39:36+02:00,152.81.5.170,
2014-07-09T19:40:29+02:00,152.81.5.170,
2014-07-09T19:42:11+02:00,152.81.5.170,
2014-07-09T21:20:55+02:00,80.67.177.62,
2014-07-09T21:21:07+02:00,80.67.177.62,
2014-07-10T11:01:50+02:00,182.74.99.169,
2014-07-10T11:21:48+02:00,114.160.88.231,
2014-07-10T15:04:22+02:00,80.67.177.62,
2014-07-10T15:07:50+02:00,80.67.177.62,
2014-07-10T15:55:18+02:00,66.11.128.152,
2014-07-10T16:19:40+02:00,66.11.128.152,
2014-07-11T08:20:34+02:00,114.160.88.231,
2014-07-11T08:21:07+02:00,114.160.88.231,
2014-07-11T09:39:19+02:00,131.254.16.128,
2014-07-11T09:40:48+02:00,131.254.16.128,
2014-07-11T09:59:07+02:00,114.160.88.231,
2014-07-11T10:39:33+02:00,133.1.32.226,
2014-07-12T17:47:02+02:00,179.199.103.211,
2014-07-13T15:13:30+02:00,151.76.237.6,
2014-07-14T05:24:31+02:00,114.160.88.231,
2014-07-14T14:26:20+02:00,62.81.205.50,
2014-07-14T15:53:25+02:00,139.91.183.1,
2014-07-15T14:44:56+02:00,109.243.157.105,
2014-07-15T14:56:11+02:00,88.152.100.104,
2014-07-15T15:48:09+02:00,88.152.100.104,
2014-07-15T17:06:51+02:00,149.172.4.171,
2014-07-16T08:58:01+02:00,114.160.88.231,
2014-07-16T10:59:49+02:00,66.249.78.147,
2014-07-16T15:21:17+02:00,83.78.67.155,
2014-07-16T17:27:14+02:00,66.11.128.152,
2014-07-16T17:28:13+02:00,66.11.128.152,
2014-07-16T17:37:43+02:00,66.11.128.152,
2014-07-16T18:31:24+02:00,152.81.5.170,
2014-07-16T22:52:57+02:00,31.32.130.189,
2014-07-17T04:33:29+02:00,114.160.88.231,
2014-07-17T09:46:07+02:00,131.254.13.134,
2014-07-17T16:31:29+02:00,66.11.128.152,
2014-07-17T16:46:41+02:00,66.11.128.152,
2014-07-17T17:58:15+02:00,66.11.128.152,
2014-07-17T22:08:04+02:00,31.32.130.189,
2014-07-18T18:54:03+02:00,66.11.128.152,
2014-07-18T21:48:32+02:00,86.202.55.233,
2014-07-18T22:35:47+02:00,66.11.128.152,
2014-07-19T07:07:29+02:00,86.202.55.233,
2014-07-21T08:00:30+02:00,2001:648:2c30:ffde:3ea9:f4ff:fe0c:7898,
2014-07-21T08:01:13+02:00,2001:648:2c30:ffde:3ea9:f4ff:fe0c:7898,
2014-07-21T17:40:06+02:00,60.46.55.98,
2014-07-21T22:37:35+02:00,132.217.254.71,
2014-07-21T22:41:26+02:00,132.217.254.71,
2014-07-22T03:27:15+02:00,114.160.88.231,
2014-07-22T03:49:17+02:00,133.48.35.19,
2014-07-22T07:50:35+02:00,114.160.88.231,
2014-07-22T10:40:40+02:00,93.233.88.152,
2014-07-22T11:18:01+02:00,130.234.198.249,
2014-07-22T21:17:41+02:00,132.217.254.81,
2014-07-22T21:50:26+02:00,132.217.254.81,
2014-07-23T03:54:45+02:00,114.160.88.231,
2014-07-23T03:54:51+02:00,114.160.88.231,
2014-07-23T03:56:12+02:00,114.160.88.231,
2014-07-23T09:57:57+02:00,80.15.144.140,
2014-07-23T14:03:50+02:00,2001:648:2c30:ffde:3ea9:f4ff:fe0c:7898,
2014-07-23T14:22:26+02:00,2001:648:2c30:ffdf:1155:57d5:a47b:edf6,
2014-07-23T14:42:16+02:00,101.173.213.66,
2014-07-23T21:41:39+02:00,136.162.66.1,
2014-07-23T21:42:02+02:00,136.162.66.1,
2014-07-24T08:15:07+02:00,2001:648:2c30:ffdf:35bd:5d5d:97cb:801b,
2014-07-24T23:02:04+02:00,130.234.198.249,
2014-07-24T23:02:31+02:00,130.234.198.249,
2014-07-25T09:27:01+02:00,139.91.80.94,
2014-07-25T12:18:09+02:00,2001:648:2c30:ffde:69a0:e788:12ab:312d,
2014-07-25T12:18:45+02:00,2001:648:2c30:ffdf:b525:f766:d533:acf4,
2014-07-25T12:19:22+02:00,139.91.60.98,
2014-07-25T12:19:53+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T12:20:26+02:00,2001:648:2c30:ffdf:a05f:6c3c:b8d2:1dc2,
2014-07-25T12:21:21+02:00,2001:648:2c30:ffdf:2544:5c54:ea1d:d3a3,
2014-07-25T12:21:37+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T12:21:40+02:00,2001:648:2c30:ffdf:5b5:9e87:5bb8:d792,
2014-07-25T12:21:48+02:00,139.91.60.98,
2014-07-25T12:22:08+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T12:22:38+02:00,2001:648:2c30:ffde:69a0:e788:12ab:312d,
2014-07-25T12:22:42+02:00,139.91.60.98,
2014-07-25T12:23:09+02:00,2001:648:2c30:ffdf:9938:3344:10d1:38b3,
2014-07-25T12:24:40+02:00,2001:648:2c30:ffdf:5b5:9e87:5bb8:d792,
2014-07-25T12:24:58+02:00,41.249.232.23,
2014-07-25T12:24:59+02:00,2001:648:2c30:ffdf:2544:5c54:ea1d:d3a3,
2014-07-25T12:25:31+02:00,2001:648:2c30:ffde:34ee:4b0c:b5a5:bf95,
2014-07-25T12:25:34+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T12:25:49+02:00,2001:648:2c30:ffdf:94a4:1ec0:c0e3:84e5,
2014-07-25T12:29:35+02:00,2001:648:2c30:ffde:69a0:e788:12ab:312d,
2014-07-25T12:29:48+02:00,2001:648:2c30:ffde:34ee:4b0c:b5a5:bf95,
2014-07-25T12:30:27+02:00,2001:648:2c30:ffdf:84d1:cf0a:d92d:5880,
2014-07-25T12:30:27+02:00,2001:648:2c30:ffdf:68c7:dae2:260a:d6fc,
2014-07-25T12:31:04+02:00,139.91.61.145,
2014-07-25T12:34:29+02:00,2001:648:2c30:ffdf:2544:5c54:ea1d:d3a3,
2014-07-25T12:34:31+02:00,2001:648:2c30:ffde:34ee:4b0c:b5a5:bf95,
2014-07-25T12:34:33+02:00,2001:648:2c30:ffdf:b525:f766:d533:acf4,
2014-07-25T12:34:48+02:00,2001:648:2c30:ffdf:b525:f766:d533:acf4,
2014-07-25T12:35:04+02:00,2001:648:2c30:ffdf:1d08:abeb:59bf:5eae,
2014-07-25T12:35:13+02:00,139.91.60.98,
2014-07-25T12:35:15+02:00,2001:648:2c30:ffdf:b917:9ddb:783e:6c1c,
2014-07-25T12:35:24+02:00,2001:648:2c30:ffdf:88d9:4679:86e2:673b,
2014-07-25T12:35:26+02:00,2001:648:2c30:ffde:a127:58c7:7a1d:5501,
2014-07-25T12:35:31+02:00,2001:648:2c30:ffdf:6472:2229:ee04:f343,
2014-07-25T12:35:40+02:00,2001:648:2c30:ffde:d4bb:e0b3:98ed:458,
2014-07-25T12:36:04+02:00,185.26.182.25,
2014-07-25T12:36:06+02:00,2001:648:2c30:ffdf:c146:7a95:cb69:87ff,
2014-07-25T12:36:15+02:00,2001:648:2c30:ffde:e0c4:3cd1:75fd:fea,
2014-07-25T12:36:15+02:00,2001:648:2c30:ffde:d8ba:8ab9:f78:4737,
2014-07-25T12:36:33+02:00,2001:648:2c30:ffde:d8ba:8ab9:f78:4737,
2014-07-25T12:36:38+02:00,139.91.60.252,
2014-07-25T12:36:49+02:00,2001:648:2c30:ffdf:c146:7a95:cb69:87ff,
2014-07-25T12:36:52+02:00,2001:648:2c30:ffdf:1d08:abeb:59bf:5eae,
2014-07-25T12:36:56+02:00,2001:648:2c30:ffdf:2544:5c54:ea1d:d3a3,
2014-07-25T12:37:27+02:00,2001:648:2c30:ffdf:5cbe:6877:4076:346e,
2014-07-25T12:37:28+02:00,2001:648:2c30:ffde:159d:b135:2752:79a,
2014-07-25T12:37:52+02:00,139.91.61.145,
2014-07-25T12:37:52+02:00,2001:648:2c30:ffdf:c8:351e:13e6:3b8b,
2014-07-25T12:37:57+02:00,2001:648:2c30:ffde:a127:58c7:7a1d:5501,
2014-07-25T12:38:13+02:00,2001:648:2c30:ffdf:5b5:9e87:5bb8:d792,
2014-07-25T12:38:14+02:00,2001:648:2c30:ffdf:c8:351e:13e6:3b8b,
2014-07-25T12:38:20+02:00,2001:648:2c30:ffde:d8ba:8ab9:f78:4737,
2014-07-25T12:39:14+02:00,2001:648:2c30:ffdf:88d9:4679:86e2:673b,
2014-07-25T12:39:20+02:00,2001:648:2c30:ffdf:8ca:1e5c:ee1b:4ada,
2014-07-25T12:39:21+02:00,185.26.182.25,
2014-07-25T12:39:33+02:00,2001:648:2c30:ffde:d8ba:8ab9:f78:4737,
2014-07-25T12:40:21+02:00,2001:648:2c30:ffdf:6d3d:b227:7b61:6962,
2014-07-25T12:40:39+02:00,2001:648:2c30:ffdf:6472:2229:ee04:f343,
2014-07-25T12:41:02+02:00,2001:648:2c30:ffdf:8ca:1e5c:ee1b:4ada,
2014-07-25T12:41:12+02:00,2001:648:2c30:ffdf:a93f:552c:e7fa:95b6,
2014-07-25T12:41:59+02:00,2001:648:2c30:ffdf:5c52:5e5e:613e:bffe,
2014-07-25T12:42:05+02:00,2001:648:2c30:ffdf:5c81:43f2:1c89:cd82,
2014-07-25T12:42:28+02:00,2001:648:2c30:ffdf:b917:9ddb:783e:6c1c,
2014-07-25T12:42:33+02:00,2001:648:2c30:ffdf:3102:9732:61b3:107e,
2014-07-25T12:42:44+02:00,185.26.182.25,
2014-07-25T12:42:59+02:00,2001:648:2c30:ffdf:1d08:abeb:59bf:5eae,
2014-07-25T12:43:20+02:00,2001:648:2c30:ffdf:97f:a9d:c067:9352,
2014-07-25T12:43:48+02:00,139.91.60.252,
2014-07-25T12:44:14+02:00,2001:648:2c30:ffde:d8ba:8ab9:f78:4737,
2014-07-25T12:44:18+02:00,2001:648:2c30:ffdf:8ca:1e5c:ee1b:4ada,
2014-07-25T12:44:42+02:00,2001:648:2c30:ffdf:3102:9732:61b3:107e,
2014-07-25T12:45:25+02:00,2001:648:2c30:ffde:a127:58c7:7a1d:5501,
2014-07-25T12:45:50+02:00,2001:648:2c30:ffdf:5b5:9e87:5bb8:d792,
2014-07-25T12:46:09+02:00,2001:648:2c30:ffdf:8532:28d6:98e0:5a3b,
2014-07-25T12:46:12+02:00,2001:648:2c30:ffde:d8ba:8ab9:f78:4737,
2014-07-25T12:46:25+02:00,2001:648:2c30:ffdf:c146:7a95:cb69:87ff,
2014-07-25T12:46:43+02:00,2001:648:2c30:ffde:a127:58c7:7a1d:5501,
2014-07-25T12:46:45+02:00,2001:648:2c30:ffdf:5c81:43f2:1c89:cd82,
2014-07-25T12:46:58+02:00,2001:648:2c30:ffdf:b917:9ddb:783e:6c1c,
2014-07-25T12:48:25+02:00,2001:648:2c30:ffde:a127:58c7:7a1d:5501,
2014-07-25T12:48:43+02:00,2001:648:2c30:ffde:a127:58c7:7a1d:5501,
2014-07-25T12:49:07+02:00,2001:648:2c30:ffdf:5c52:5e5e:613e:bffe,
2014-07-25T12:49:16+02:00,2001:648:2c30:ffde:a127:58c7:7a1d:5501,
2014-07-25T12:49:35+02:00,2001:648:2c30:ffde:a127:58c7:7a1d:5501,
2014-07-25T12:50:11+02:00,2001:648:2c30:ffde:e0c4:3cd1:75fd:fea,
2014-07-25T12:52:15+02:00,2001:648:2c30:ffde:d4bb:e0b3:98ed:458,
2014-07-25T12:53:38+02:00,139.91.61.145,
2014-07-25T12:53:40+02:00,139.91.61.145,
2014-07-25T12:53:45+02:00,2001:648:2c30:ffde:99dc:122f:dbba:2c46,
2014-07-25T12:53:49+02:00,2001:648:2c30:ffde:99dc:122f:dbba:2c46,
2014-07-25T12:55:13+02:00,139.91.60.71,
2014-07-25T13:08:36+02:00,105.143.210.141,
2014-07-25T13:43:43+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T14:15:56+02:00,2001:648:2c30:ffdf:8c01:ec51:3f51:9965,
2014-07-25T14:17:33+02:00,2001:648:2c30:ffdf:f55e:34c6:ccb0:87cf,
2014-07-25T14:20:15+02:00,2001:648:2c30:ffdf:5414:ef03:cc39:6c80,
2014-07-25T14:27:30+02:00,2001:648:2c30:ffdf:8c01:ec51:3f51:9965,
2014-07-25T14:46:07+02:00,2001:648:2c30:ffdf:dc89:3ff7:6759:182e,
2014-07-25T14:46:09+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T15:04:36+02:00,2001:648:2c30:ffdf:ed1d:ff2e:7b25:3435,
2014-07-25T15:08:08+02:00,2001:648:2c30:ffde:2ce2:a029:561a:4d76,
2014-07-25T15:09:26+02:00,2001:648:2c30:ffde:2ce2:a029:561a:4d76,
2014-07-25T15:17:10+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T15:22:48+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T15:23:29+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T15:27:25+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T15:27:56+02:00,2001:648:2c30:ffdf:357b:fd8d:76ee:6a6,
2014-07-25T15:37:02+02:00,139.91.61.175,
2014-07-25T16:00:15+02:00,2001:648:2c30:ffde:ade1:1789:bf0d:6951,
2014-07-25T16:00:15+02:00,2001:648:2c30:ffde:ade1:1789:bf0d:6951,
2014-07-25T16:57:05+02:00,139.91.80.28,
2014-07-25T21:47:56+02:00,94.69.82.255,
2014-07-25T23:03:35+02:00,79.129.0.207,
2014-07-26T01:54:43+02:00,71.79.62.25,
2014-07-27T02:10:02+02:00,64.233.173.120,
2014-07-27T03:31:49+02:00,188.73.252.24,
2014-07-27T04:32:18+02:00,150.99.197.110,
2014-07-27T12:31:47+02:00,193.92.17.16,
2014-07-27T15:10:06+02:00,213.16.189.236,
2014-07-27T15:40:51+02:00,4.53.76.178,
2014-07-27T15:45:07+02:00,4.53.76.178,
2014-07-27T15:59:25+02:00,213.16.189.236,
2014-07-27T16:00:06+02:00,213.16.189.236,
2014-07-27T16:06:21+02:00,213.16.189.236,
2014-07-27T16:10:44+02:00,213.16.189.236,
2014-07-27T16:11:34+02:00,213.16.189.236,
2014-07-27T16:14:26+02:00,213.16.189.236,
2014-07-27T16:23:44+02:00,213.16.189.236,
2014-07-27T16:40:15+02:00,213.16.189.236,
2014-07-27T16:44:39+02:00,213.16.189.236,
2014-07-27T16:45:43+02:00,213.16.189.236,
2014-07-27T16:47:38+02:00,213.16.189.236,
2014-07-27T16:48:40+02:00,213.16.189.236,
2014-07-27T16:51:12+02:00,213.16.189.236,
2014-07-27T22:57:22+02:00,2a02:2f0a:5087:2700:471:1b33:88f3:c65b,
2014-07-28T09:19:23+02:00,87.224.159.30,
2014-07-28T09:19:30+02:00,87.224.159.30,
2014-07-28T12:47:30+02:00,145.94.188.211,
2014-07-29T10:40:22+02:00,194.177.215.120,
2014-07-29T11:40:47+02:00,133.11.102.2,
2014-07-29T12:00:30+02:00,46.17.201.58,
2014-07-29T12:18:06+02:00,194.177.215.120,
2014-07-29T12:53:23+02:00,46.17.201.58,
2014-07-29T13:05:14+02:00,46.17.201.58,
2014-07-29T13:17:05+02:00,46.17.201.51,
2014-07-29T13:19:22+02:00,93.181.250.152,
2014-07-29T14:18:58+02:00,46.17.201.58,
2014-07-29T14:20:04+02:00,46.17.201.51,
2014-07-29T14:26:06+02:00,46.17.201.58,
2014-07-29T14:27:08+02:00,46.17.201.58,
2014-07-29T19:05:56+02:00,79.107.134.221,
2014-07-30T07:11:01+02:00,66.249.70.114,
2014-07-30T14:35:16+02:00,212.193.78.147,
2014-07-30T14:44:33+02:00,83.77.218.3,
2014-07-30T14:58:32+02:00,83.77.218.3,
2014-07-31T11:56:46+02:00,81.164.118.187,
2014-07-31T17:40:31+02:00,136.206.114.175,
2014-08-01T05:40:56+02:00,114.160.88.231,
2014-08-01T13:14:47+02:00,195.162.12.50,
2014-08-01T17:01:40+02:00,46.176.33.237,
2014-08-01T20:34:05+02:00,197.39.178.21,
2014-08-03T01:52:39+02:00,151.24.76.110,
2014-08-03T14:41:47+02:00,151.46.162.142,
2014-08-03T17:17:52+02:00,116.6.31.133,
2014-08-05T01:06:58+02:00,86.17.45.168,
2014-08-05T03:09:50+02:00,137.154.151.64,
2014-08-05T20:03:34+02:00,46.103.178.52,
2014-08-06T09:33:46+02:00,82.239.146.73,
2014-08-06T09:37:01+02:00,82.239.146.73,
2014-08-06T09:41:46+02:00,82.239.146.73,
2014-08-06T14:21:05+02:00,217.113.177.148,
2014-08-07T16:42:03+02:00,139.18.241.155,
2014-08-08T04:10:48+02:00,114.160.88.231,
2014-08-09T06:33:58+02:00,122.212.33.130,
2014-08-09T08:58:16+02:00,126.204.196.156,
2014-08-09T09:00:27+02:00,122.212.33.130,
2014-08-09T09:00:38+02:00,122.212.33.130,
2014-08-09T09:02:50+02:00,122.212.33.130,
2014-08-09T09:03:22+02:00,1.79.66.67,
2014-08-09T09:04:07+02:00,1.79.66.67,
2014-08-09T09:32:00+02:00,180.28.64.42,
2014-08-09T10:10:12+02:00,133.58.39.21,
2014-08-09T10:14:52+02:00,66.249.78.161,
2014-08-09T10:29:09+02:00,199.30.24.248,
2014-08-09T10:36:52+02:00,2001:630:e4:4233:bc52:e287:28a:6176,
2014-08-09T12:12:38+02:00,58.7.170.176,
2014-08-09T13:32:19+02:00,126.255.142.169,
2014-08-09T14:58:44+02:00,220.219.30.129,
2014-08-09T16:08:41+02:00,220.219.30.129,
2014-08-10T08:29:15+02:00,182.165.198.67,
2014-08-10T09:09:13+02:00,207.46.13.109,
2014-08-11T05:42:30+02:00,114.160.88.231,
2014-08-11T09:00:02+02:00,113.36.199.129,
2014-08-11T10:12:29+02:00,2001:638:807:208:8499:addb:cb90:95dc,
2014-08-11T10:29:55+02:00,2001:638:807:20d:8dc2:14a7:4352:48f9,
2014-08-11T10:32:25+02:00,141.89.226.146,
2014-08-11T17:32:06+02:00,118.109.89.185,
2014-08-12T00:49:16+02:00,134.174.140.154,
2014-08-12T00:50:15+02:00,134.174.140.154,
2014-08-12T20:19:05+02:00,207.46.13.109,
2014-08-13T02:48:52+02:00,208.83.47.142,
2014-08-13T14:56:15+02:00,85.228.21.56,
2014-08-13T15:07:16+02:00,131.254.16.80,
2014-08-13T15:44:15+02:00,131.254.16.80,
2014-08-13T15:46:23+02:00,131.254.16.80,
2014-08-13T16:43:41+02:00,202.214.167.60,
2014-08-13T18:52:34+02:00,2a02:2149:8206:e000:9cd9:93f5:c386:1187,
2014-08-13T18:53:53+02:00,2a02:2149:8206:e000:9cd9:93f5:c386:1187,
2014-08-14T02:07:30+02:00,195.74.250.211,
2014-08-14T02:08:01+02:00,195.74.250.211,
2014-08-14T02:08:13+02:00,195.74.250.211,
2014-08-14T02:08:25+02:00,195.74.250.211,
2014-08-14T02:30:21+02:00,195.74.250.211,
2014-08-14T06:30:44+02:00,207.46.13.109,
2014-08-14T14:41:09+02:00,131.254.16.80,
2014-08-15T13:25:10+02:00,118.109.89.185,
2014-08-15T19:25:14+02:00,149.63.60.58,
2014-08-16T12:14:12+02:00,118.109.89.185,
2014-08-17T20:54:20+02:00,86.72.184.190,
2014-08-18T02:06:37+02:00,71.139.161.5,
2014-08-18T11:21:09+02:00,131.254.16.80,
2014-08-18T14:58:06+02:00,66.249.78.112,
2014-08-18T18:07:36+02:00,100.38.9.2,
2014-08-18T19:23:19+02:00,100.38.9.2,
2014-08-18T20:47:28+02:00,63.80.172.146,
2014-08-19T13:44:46+02:00,118.109.89.185,
2014-08-19T14:51:38+02:00,212.61.21.4,
2014-08-19T15:44:18+02:00,145.108.172.85,
